Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,Suborganization Name,commit_datetime,commit_date
fedres.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,external.incident.reporting@frb.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
ffiec.gov,Federal - Executive,Federal Reserve Board of Governors,Federal Financial Institutions Examination Council,Washington,DC,charles.b.young@frb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ffiec.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_new,Federal Financial Institutions Examination Council,2026-01-10 06:12:23+00:00,1768025543
frb.gov,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
frb.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
frs.gov,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
frs.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
newmoney.gov,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
newmoney.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
oasis.gov,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
oasis.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
supervisioncentral.gov,Federal - Executive,Federal Reserve Board of Governors,Division of Information Technology,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
supervisioncentral.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,(blank),changed_new,Division of Information Technology,2026-01-10 06:12:23+00:00,1768025543
uscurrency.gov,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,external.incident.reporting@frb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
uscurrency.gov,Federal - Executive,,Federal Reserve Board of Governors,Washington,DC,external.incident.reporting@frb.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
alertaenlinea.gov,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
alertaenlinea.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer & Business Education (DCBE),2026-01-10 06:12:23+00:00,1768025543
consumer.gov,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
consumer.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer & Business Education (DCBE),2026-01-10 06:12:23+00:00,1768025543
consumersentinel.gov,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
consumersentinel.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer Response & Operations (DCRO),2026-01-10 06:12:23+00:00,1768025543
consumidor.gov,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
consumidor.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer & Business Education (DCBE),2026-01-10 06:12:23+00:00,1768025543
donotcall.gov,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
donotcall.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer Response & Operations (DCRO),2026-01-10 06:12:23+00:00,1768025543
dontserveteens.gov,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
dontserveteens.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer & Business Education (DCBE),2026-01-10 06:12:23+00:00,1768025543
econsumer.gov,Federal - Executive,Federal Trade Commission,Office of Internal Affairs (OIA),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
econsumer.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Office of Internal Affairs (OIA),2026-01-10 06:12:23+00:00,1768025543
ftc.gov,Federal - Executive,Federal Trade Commission,Office of Public Affairs (OPA),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ftc.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Office of Public Affairs (OPA),2026-01-10 06:12:23+00:00,1768025543
hsr.gov,Federal - Executive,Federal Trade Commission,Premerger Notification Office (PNO),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
hsr.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Premerger Notification Office (PNO),2026-01-10 06:12:23+00:00,1768025543
identitytheft.gov,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
identitytheft.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer Response & Operations (DCRO),2026-01-10 06:12:23+00:00,1768025543
idtheft.gov,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
idtheft.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer Response & Operations (DCRO),2026-01-10 06:12:23+00:00,1768025543
militaryconsumer.gov,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
militaryconsumer.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer & Business Education (DCBE),2026-01-10 06:12:23+00:00,1768025543
onguardonline.gov,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
onguardonline.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer & Business Education (DCBE),2026-01-10 06:12:23+00:00,1768025543
robodeidentidad.gov,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
robodeidentidad.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer Response & Operations (DCRO),2026-01-10 06:12:23+00:00,1768025543
sentinel.gov,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sentinel.gov,Federal - Executive,,Federal Trade Commission,Washington,DC,security@ftc.gov,changed_new,Division of Consumer Response & Operations (DCRO),2026-01-10 06:12:23+00:00,1768025543
18f.gov,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
18f.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA,FAS,Technology Transformation Service",2026-01-10 06:12:23+00:00,1768025543
400yaahc.gov,Federal - Executive,General Services Administration,400 Years of African American History Commission,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
400yaahc.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,400 Years of African American History Commission,2026-01-10 06:12:23+00:00,1768025543
accessibility.gov,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
accessibility.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, IC, OGP Web Portfolio",2026-01-10 06:12:23+00:00,1768025543
acquisitiongateway.gov,Federal - Executive,General Services Administration,"GSA, FAS, Office of Enterprise Strategy Management",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
acquisitiongateway.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, FAS, Office of Enterprise Strategy Management",2026-01-10 06:12:23+00:00,1768025543
acquisition.gov,Federal - Executive,General Services Administration,"GSA, IC, Acquisition",Arlington,VA,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
acquisition.gov,Federal - Executive,,General Services Administration,Arlington,VA,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, IC, Acquisition",2026-01-10 06:12:23+00:00,1768025543
afadvantage.gov,Federal - Executive,General Services Administration,"GSA, FAS, Advantage",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
afadvantage.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, FAS, Advantage",2026-01-10 06:12:23+00:00,1768025543
benefits.gov,Federal - Executive,General Services Administration,Office of the Chief Information Officer,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
benefits.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,Office of the Chief Information Officer,2026-01-10 06:12:23+00:00,1768025543
businessusa.gov,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
businessusa.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA,FAS,Technology Transformation Service",2026-01-10 06:12:23+00:00,1768025543
buyaccessible.gov,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
buyaccessible.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, IC, OGP Web Portolio",2026-01-10 06:12:23+00:00,1768025543
buyamerican.gov,Federal - Executive,General Services Administration,"GSA, FAS, Acquisition",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
buyamerican.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, FAS, Acquisition",2026-01-10 06:12:23+00:00,1768025543
cao.gov,Federal - Executive,General Services Administration,"GSA, IC, Acquisition",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cao.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, IC, Acquisition",2026-01-10 06:12:23+00:00,1768025543
cbca.gov,Federal - Executive,General Services Administration,Civilian Board of Contract Appeals,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cbca.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,Civilian Board of Contract Appeals,2026-01-10 06:12:23+00:00,1768025543
cdo.gov,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cdo.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,General Services Administration,2026-01-10 06:12:23+00:00,1768025543
cfo.gov,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cfo.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, IC, OGP Web Portfolio",2026-01-10 06:12:23+00:00,1768025543
challenge.gov,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
challenge.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA,FAS,Technology Transformation Service",2026-01-10 06:12:23+00:00,1768025543
cio.gov,Federal - Executive,General Services Administration,"GSA, CIO.GOV",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cio.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, CIO.GOV",2026-01-10 06:12:23+00:00,1768025543
citizenscience.gov,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
citizenscience.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA,FAS,Technology Transformation Service",2026-01-10 06:12:23+00:00,1768025543
cloud.gov,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cloud.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA,FAS,Technology Transformation Service",2026-01-10 06:12:23+00:00,1768025543
code.gov,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
code.gov,Federal - Executive,,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA,FAS,Technology Transformation Service",2026-01-10 06:12:23+00:00,1768025543
