Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,commit_datetime,commit_date
CCB.GOV,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CCC.GOV,Federal - Executive,Corporation for National & Community Service,AmeriCorps,Washington,DC,unsafe@cns.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CDC.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CDCPARTNERS.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CDFIFUND.GOV,Federal - Executive,Department of the Treasury,CDFI,Washington,DC,domainsecurity@treasury.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CDO.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CE-NCSC.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CEBAF.GOV,Federal - Executive,Department of Energy,Thomas Jefferson National Accelerator Facility,Newport News,VA,security@jlab.org,deleted,2024-01-30 12:19:24-05:00,1706635164
CECC.GOV,Federal - Legislative,The Legislative Branch,Congressional Executive Commission on China,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CENDI.GOV,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,CIRC@JC3.DOE.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
CENSUS.GOV,Federal - Executive,Department of Commerce,Census Bureau,Suitland,MD,boc.cirt@census.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CEREBROSANO.GOV,Federal - Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CFA.GOV,Federal - Executive,U.S. Commission of Fine Arts,U.S. Commission of Fine Arts,Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CFO.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CFPA.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CFPB.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CFTC.GOV,Federal - Executive,Commodity Futures Trading Commission,Commodity Futures Trading Commission,Washington,DC,Security_VDP@cftc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHALLENGE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHANGEOFADDRESS.GOV,Federal - Executive,United States Postal Service,U.S. Postal Service,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CHCOC.GOV,Federal - Executive,Office of Personnel Management,Chief Human Capital Officers,Washington,DC,dana.dulaney@opm.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHILDCARE.GOV,Federal - Executive,Department of Health and Human Services,Administration for Children and Families,Washington,DC,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHILDRENINADVERSITY.GOV,Federal - Executive,U.S. Agency for International Development,USAID/GH.CECA,Washington,DC,VDP@usaid.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHILDSTATS.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHILDTAXCREDIT.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CHILDWELFARE.GOV,Federal - Executive,Department of Health and Human Services,Administration for Children and Families,Washington,DC,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHINA-COMMISSION.GOV,Federal - Legislative,The Legislative Branch,Congressional-Executive Commission on China,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CHINACOMMISSION.GOV,Federal - Legislative,The Legislative Branch,Congressional-Executive Commission on China,Washington,MD,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CHIPS.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CHOOSEMYPLATE.GOV,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CIA.GOV,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CIGIE.GOV,Federal - Executive,Council of Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Washington,DC,security@cigie.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CIO.GOV,Federal - Executive,General Services Administration,"GSA, CIO.GOV",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CISA.GOV,Federal - Executive,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,Washington,DC,ContactOCIO@cisa.dhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CITAP.GOV,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
CITIZENSCIENCE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CIVILRIGHTSUSA.GOV,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CJIS.GOV,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CLEANENERGY.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CLIMATE.GOV,Federal - Executive,Department of Commerce,NWS/OPS33,Silver Spring,MD,security@noaa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CLINICALTRIAL.GOV,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CLINICALTRIALS.GOV,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CLINTONLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,William Clinton Presidential Library,Little Rock,AR,security-vdp@nara.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CLOUD.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CMS.GOV,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CMTS.GOV,Federal - Executive,Department of Defense,US Army Corps of Engineers,Mobile,AL,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CNCS.GOV,Federal - Executive,Corporation for National & Community Service,AmeriCorps,Washington,DC,Unsafe@cns.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CNCSOIG.GOV,Federal - Executive,Corporation for National & Community Service,"Corporation for National and Community Service, Office Of Inspector General,",Washington,DC,IT@cncsoig.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CNS.GOV,Federal - Executive,Corporation for National & Community Service,AmeriCorps,Washington,DC,Unsafe@cns.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CNSS.GOV,Federal - Executive,Department of Defense,CNSS Secretariat,Fort Meade,MD,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CODE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COIL.GOV,Federal - Legislative,Open World Leadership Center,Congressional Office for International Leadership,Washington,DC,richard.martins@mail.house.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COLDCASERECORDS.GOV,Federal - Executive,Civil Rights Cold Case Records Review Board,Civil Rights Cold Case Records Review Board,Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COLLEGEDRINKINGPREVENTION.GOV,Federal - Executive,Department of Health and Human Services,"National Institute on Alcohol Abuse and Alcoholism, NIH",Bethesda,MD,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COLLEGENAVIGATOR.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COMMERCE.GOV,Federal - Executive,Department of Commerce,Department of Commerce,Washington,DC,esoc@doc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COMPLAINTREFERRALEXPRESS.GOV,Federal - Executive,Department of the Treasury,Comptroller of the Currency,Washington,DC,domainsecurity@treasury.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COMPLIANCE.GOV,Federal - Legislative,Office of Congressional Workplace Rights,Congressional Office of Compliance,Washington,DC,mark.kruger@ocwr.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COMPTROLLEROFTHECURRENCY.GOV,Federal - Executive,Department of the Treasury,Comptroller of the Currency,Washington,DC,domainsecurity@treasury.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COMPUTERSFORLEARNING.GOV,Federal - Executive,General Services Administration,"GSA, FAS, ClearPath",Arlington,VA,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONGRESS.GOV,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONGRESSIONALDIRECTORY.GOV,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CONGRESSIONALRECORD.GOV,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CONNECT.GOV,Federal - Executive,U.S. Department of Agriculture,OCIO/DISC,Kansas City,MO,cyber.incidents@usda.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSERVATION.GOV,Federal - Executive,Department of the Interior,U.S. Geological Survey,Reston,VA,security@doi.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMER.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERACTION.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERBUREAU.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERFINANCE.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERFINANCIAL.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERFINANCIALBUREAU.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERFINANCIALPROTECTIONBUREAU.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERPROTECTION.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERPROTECTIONBUREAU.GOV,Federal - Executive,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,Washington,DC,security@cfpb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMERSENTINEL.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONSUMIDOR.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CONTRACTDIRECTORY.GOV,Federal - Executive,General Services Administration,"GSA, FAS, FPDS",Arlington,VA,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COPYRIGHT.GOV,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COPYRIGHTCLAIMSBOARD.GOV,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CORALREEF.GOV,Federal - Executive,Department of the Interior,U.S. Geological Survey,Denver,CO,security@doi.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CORONAVIRUS.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
COVID.GOV,Federal - Executive,Department of Health and Human Services,Department of Health and Human Services ,Washington,DC,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COVIDTEST.GOV,Federal - Executive,Department of Health and Human Services,Assistant Secretary for Preparedness and Response Office of the Secretary,washington,DC,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
COVIDTESTS.GOV,Federal - Executive,Department of Health and Human Services,Assistant Secretary for Preparedness and Response Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CPARS.GOV,Federal - Executive,General Services Administration,"GSA, FAS, System for Award Management",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CPNIREPORTING.GOV,Federal - Executive,Department of Homeland Security,United States Secret Service,Washington,DC,megan.mcgraw@usss.dhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CPSC.GOV,Federal - Executive,Consumer Product Safety Commission,Consumer Product Safety Commission,Bethesda,MD,csirt@cpsc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CRB.GOV,Federal - Legislative,Library of Congress,Copyright Royalty Board,Washington,DC,security@loc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CRIMESOLUTIONS.GOV,Federal - Executive,Department of Justice,Office of Justice Programs,Washinton,DC,Responsible_Disclosure@usdoj.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CRIMEVICTIMS.GOV,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CRISISNEXTDOOR.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CRITICALMINERALS.GOV,Federal - Executive,Department of the Interior,US Geological Survey,Reston,VA,security@doi.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CRS.GOV,Federal - Legislative,Library of Congress,Congressional Research Service,Washington,DC,security@loc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CSB.GOV,Federal - Executive,Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,andrew.staddon@csb.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CSCE.GOV,Federal - Legislative,The Legislative Branch,Commission on Security and Cooperation in Europe,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
CSOSA.GOV,Federal - Executive,Court Services and Offender Supervision,Court Services and Offender Supervision Agency/Office of information Technology,Washington,DC,Soc@csosa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
CSSBMB.GOV,Federal - Executive,U.S. Commission on Civil Rights,Commission on the Social Status of Black Men and Black Boys,Washington,DC,ccrsoc@usccr.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
